"","HUC12","Agriculture","Buildings","Ditches","Developed","ForestLoss","Impervious","LeveedArea","NonNativeVeg","Roads_Rail","Wells","MH20"
"519","101900121204",1,0,0,0.244863484497157,0,0.0857049063788926,0,0,0.177699578135506,0,0
"520","101900121205",0.356059707865984,0,0,0,0,0,0,1,0.525521237459013,0,0.293969914052509
"521","101900121206",0.41420331690994,0.214299089819202,1,0.440128858221199,0.127775343537064,0.152092470898543,0,0.635829715082319,0.293240135746256,0.0360591706825161,0.699403680221869
"522","101900121207",0.671936689326725,0.317039152138042,1,0.417391073933214,0.0238933215351391,0.211875638115798,0,0.288604983995528,0.30961559430527,0.176175671387351,1
"523","101900121301",0.182466511587386,0,0,1,0,0.867512919214102,0,0.367934089641371,1,0,0.551004700032721
"524","101900121302",0.745719435461307,0.908449913684909,1,0.839425872561193,0,0.335507561127455,0,0.641087708646913,0.509375491344509,0.0410100890303524,1
"525","101900121303",1,1,1,0.427018027843222,0,0.163185521088236,0,0.192372887777875,0.556274172347089,0.0390201769203429,0.908352977258869
"526","101900121304",0.36004380623737,0.285929816362249,1,0.433287168352453,0,0.277075301262748,0,0.498933909372407,0.321674263726282,0.0836929032067321,0.893629011419337
"527","101900130101",0,0,0,0.0429637770344898,0,0.0232619782999966,0,0.0855708395874692,0.311884648441142,0,0.179411606448545
"528","101900130102",0.44428311762803,0,0,0.0604966798256858,0,0.0263415545016361,0,0.84343752565074,0.0592432496623941,0,0.188354073581866
"529","101900130103",1,0,0,0.00868654881744352,0,0.00111764415685703,0,0.138407808015012,0.0433978535409193,0,0.186974162642741
"530","101900130104",0.96983453086674,0,0,0.228542480882683,0,0.0514538258398698,0,0.0809222127534344,0.0688593025191516,0,0.277577533056827
"531","101900130105",1,0,0,0.272286969130124,0,0.101564433867383,0,0.120514050389796,0.0236084517391705,0,0.364173600687176
"532","101900130106",0.00125628294453801,0,0,0,0,0,0,0.0787603691756893,0,0,0.249615366389817
"533","101900130201",1,0,0,0.203022895911633,0,0.059017588731312,0,0.0370002758713722,0.0729917893342949,0,0.240385235678393
"534","101900130202",0.445694758436793,0,0,0.152705164854348,0,0.0298150118191966,0,0.0390865821851561,0.0668480214300194,0,0.269047141795108
"535","101900130203",1,0,0,0.432390575257513,0,0.0718044334984621,0,0.196534188778654,0.149715746873882,0,0.257767170458686
"536","101900130204",0.791390260881058,0,0,0.168208862848961,0,0.0165636832674823,0,0.279184284482915,0.130720664293133,0,0.214658130104594
"537","101900130205",0.835962235143049,0,0,0.101958547413373,0,0.014796317031682,0,0.500423893947465,0.0509984946082366,0,0.186047656577041
"538","101900130206",0.854911060078218,0,0,0.223324868135894,0,0.0318089390960994,0,0.605416153587431,0.0802991683971755,0,0.197369639181021
"539","101900130207",0.741749327753109,0,0,0.149594706866472,0,0.0238277117150917,0,0.495437400486418,0.0512448874793197,0,0.21709379753252
"540","101900130301",0.881738448771105,0,0,0.193971668782066,0,0.0244142187295359,0,0.224168445520081,0.185763416810079,0,0.390365154122903
"541","101900130302",0.857060348745249,0,0,0.328789101940995,0,0.0628162106449503,0,0.105788929469097,0.0172778460943602,0,0.354329749071765
"542","101900130303",0.212754042020887,0,0,0.214984972176993,0,0.026167874145189,0,0.621661174991932,0.128923662834902,0,0.473224525938568
"543","101900130304",0.948160054556424,0,0,0.243659150104893,0.039822690725425,0.0540710444758987,0,0.233754792782176,0.201346613650997,0,0.394931593088903
"544","101900130305",0.617757530836546,0,0,0.434712592192981,0,0.118386133062541,0,0.141828891096463,0.130097820668568,0,0.352319064171783
"545","101900130306",0.561948069280532,0,0,0.27678634454569,0,0.0480977861473138,0,0.392816456788576,0.190753682256162,0,0.313772459931069
"546","101900130307",1,0,0,0.196941334675539,0,0.0378695010619699,0,0.688153558807739,0.101390151229779,0,0.649070443256909
"547","101900130401",1,0,0,0.277900621294392,0,0.0370433552670511,0,0.390959993038355,0.125610989585424,0,0.266238857119507
"548","101900130402",1,0,0,0.252160136630082,0,0.0300635816174312,0,0.0966930654679927,0.14675758221463,0,0.233405471659722
"549","101900130403",0.788436941337583,0,0,0.210701078999074,0,0.0481064931523149,0,0.16440005595652,0.165284552252937,0,0.237031541122199
"550","101900130404",0.914083893878739,0,0,0.335704166915185,0,0.0683867583233191,0,0.235318420719943,0.264590138619366,0,0.358259396081276
"551","101900130405",1,0,0,0.497315335880421,0.029115992594025,0.118882659573022,0,0.0722692448671047,0.278671262312894,0,0.756792153776696
"552","101900130406",0.372509236700747,0,0,0.266869316861005,0,0.0240887729177767,0,0.0147645250902505,0.0838715935401498,0,0.266082426242979
"553","101900130407",0.67559744299617,0,0,0.391656909866493,0,0.09600709526363,0,0.105801515063178,0.199464751614603,0,0.729021680012761
"554","101900130408",1,0,0.330212619543018,0.458006748559083,0,0.167092157388488,0,0.273111931223751,0.250316225078154,0.104803026101793,0.873015678449379
"555","101900130409",1,0.512861061810285,1,1,0.0589095788099886,1,0,0.121741265259989,0.734826456177342,0.167852511603161,1
"556","101900140101",0,0,0,0,0,0,0,0.109654456389652,0,0,0.243791358994672
"557","101900140102",0,0,0,0,0,0,0,0,0,0,0.236417043709947
"558","101900140103",0.0705667801461673,0,0,0.21801732553103,0,0.0377471729369836,0,0.937673245381075,0.100212666624032,0,0.214991958249424
"559","101900140104",0.361498256990634,0,0,0.0527659407521098,0,0.0124492945105557,0,0.210187565592687,0.040621462536127,0,0.222181289886042
"560","101900140105",0.0567401456615395,0,0,0.179189947589677,0,0.0326640740006797,0,1,0.214575701274586,0,0.215926860160307
"561","101900140201",0.358581566015412,0,0,0.109252662350128,0,0.0561613397503629,0,0.933859091155702,0.0926665226776395,0,0
"562","101900140202",0.11557542765182,0.0189065676368274,0,0.175349485445156,0,0.0300764925692081,0,0.114407222501536,0.162331643034212,0,0.33365465996144
"563","101900140203",0.471653405724475,0,0,0.229168048315871,0,0.0781406273633633,0,1,0.150812651139912,0,0.336082631915983
"564","101900140204",0,0,0,0.316586557381873,0,0.0295361366777414,0,0.173483169810182,0.0470735266681346,0,0.343874508065838
"565","101900140205",0,0,0,0.0761206049632961,0,0.0148135707747062,0,0.774891491820674,0.0116508261634048,0,0.34722587114285
"566","101900140206",0,0.065849292780207,0,0.101789181055219,0,0.0479797352600434,0,1,0.0854743698474174,0,0.35815619068556
"567","101900140207",0,0,0,0.15740509240484,0,0.032708364270525,0,1,0.138706750508454,0,0.362515080755179
"568","101900140301",0.170778121725312,0,0,0.110396122352655,0,0.0151583562530875,0,1,0.0753637126007413,0,0.533465056070554
"569","101900140302",0.613592571217888,0,0,0.0113933226517958,0,0.00527781265121725,0,0.842127196100072,0.0521101442786227,0,0.294331413468998
"570","101900140303",0.22861767721834,0,0,0.222515884167671,0,0.0328475858263428,0,0.883225429427202,0.0838953453247567,0,0.396639225084671
"571","101900140304",1,0,0,0.427631559491847,0,0.0708837875117268,0,0.534407925393849,0.11025747399688,0,0.593449558394755
"572","101900140305",0.268596717545316,0,0,0.128761222326383,0,0.0376882091583867,0,1,0.0774531453792249,0,0.401460209686688
"573","101900140402",0,0,0,0.0438570619778649,0,0.0119403646002591,0,0.314459974135105,0.0380668252934011,0,0.278103376417206
"574","101900140403",0,0,0,0.0034154777880537,0,0,0,1,0,0,0.582306878156463
"575","101900140405",0.448849633454492,0.864544064989997,0,0.54422884135033,0,0.0669706380063459,0,0.882830922499232,0.367690573060899,0,0.331942421234181
"576","101900140406",0.118562048529904,0.0348966252999714,0,0.37892758963771,0,0.153705283888478,0,1,0.193759670358151,0,0.631405604574963
"577","101900140407",1,0.8528859412022,1,0.319535152629002,0,0.102691435537466,0,0.524730365452392,0.208261357253783,0.184036438970796,0.656414487330212
"578","101900150203",1,0,0,0.121621740645644,0,0.0663893461221744,0,0.868965318317019,0.0799243801376651,0,0
"579","101900160601",1,0,0,0.328670927108229,0,0.0685183837737831,0,0.168975308140224,0.213596153802261,0,0.404170988657933
"580","101900160602",1,0,0,0.731092403713815,0,0.196921307568428,0,0.0510917467133744,0.603227090032539,0,0.399322954913202
"581","101900160707",1,1,1,0.8475932489157,0,0.747302455033739,0,0.164697483173089,0.909130759566908,0.283591872394087,1
"582","101900170102",0,0,0,1,0,0,0,1,0,0,0.313926156107804
"583","101900170201",0.694238461059602,0,0,0.135780823634311,0,0.0272989040257718,0,0.901447675246588,0.110627755376686,0,0.237268784849769
"584","101900170202",0.693456194614734,0,0,0.186252544059361,0,0.0183142095382793,0,1,0.229260729710438,0,0.242245098551993
"585","101900170204",0.10587101404736,0,0,0,0,0,0,0.444609872355686,0,0,0.206815682529598
"586","101900170301",1,0,0,0,0,0,0,0,0.539481603134397,0,0.276326414643214
"587","101900180101",0.579281809543843,0.217106455844673,1,0.203427697248741,0.100912327080302,0.108014117120886,0,0.246884833650101,0.23319464668066,0.106024408315819,1
"588","101900180102",0.159647286493768,0.0112075387781531,0.292825585108672,0.210267431340204,0,0.107217751192838,0,0.187006444321424,0.101609933339885,0.0407360132164741,1
"589","101900180103",0.746389945820166,1,0.269033094762509,1,0.132255918409192,1,0,0.263266836602678,1,0.26170297508125,0
"590","101900180105",0.108841640277463,0.00018281150787025,0.355305368308125,0.414779108224825,0,0.195116592878726,0,0.279222828811983,0.397978757289321,0.0298516656788876,0.735854113141225
"591","102500010101",0.952241277001776,0,0,0.315515237597417,0,0.0363563204966157,0,0,0.250601321898361,0,0.293072884997633
"592","102500010102",0.649870089664609,0.230788137591359,0,0.15065329639388,0,0.0213333969935486,0,0.00303086633046229,0.127170791104102,0,0.381248651459986
"593","102500010103",0.41664877190851,0,0,0.221788836074604,0,0.0256660964768674,0,0.02404006696439,0.189016427586542,0,0.309047662886026
"594","102500010104",0.253792786907062,0,0,0.174550446671119,0,0.0254620615558543,0,0.118070374035613,0.109420275936921,0,0.314985692909849
"595","102500010105",0.385932854651351,0,0,0.173193907670151,0,0.0228549087227612,0,0.0517424762684293,0.122009674170741,0,0.243540709964701
"596","102500010106",0.808925872134147,0.266332889500203,0,0.340534678172927,0,0.0289747341655888,0,0.0310860919402766,0.0885936906898282,0,0.36807971972254
"597","102500010107",0.578134226692802,0,0,0.193730368488151,0,0.021997889844937,0,0.00910565795323586,0.0622462189847601,0,0.37019871604268
"598","102500010108",0.825058658736898,0,0,0.241486057125446,0,0.0406838363262699,0,0.0369974717580089,0.0957661582228653,0,0.363733300339636
"599","102500010109",0.45575983170859,0,0,0.209023530436163,0,0.0231253521550506,0,0.0166762874854274,0.084754856057219,0,0.290174482675344
"600","102500010110",1,0,0,0.115286393409314,0,0.0302882386630691,0,0.054520599280129,0.0702594361170976,0,0.315707542289784
"601","102500010201",0.126784393931412,0,0,0.123554969241532,0,0.017501844039508,0,0.00820280337142643,0.0620972318520068,0,0.186369226455246
"602","102500010202",0.362424311241411,0,0,0.0760676883105568,0,0.00528937708921719,0,0.00808020325151199,0.0541204690733554,0,0.192045138071941
"603","102500010203",0.968719778533124,0,0,0,0,0,0,0.581168618865215,0,0,0.261497843885515
"604","102500010204",0.76589143233559,0,0,0.146498228756654,0,0.0189512944381507,0,0.0223219771306721,0.088540857645275,0,0.163485679440199
"605","102500010205",1,0,0,0.205126960301601,0,0.0297003526773158,0,0.0203259113006462,0.129685533409855,0,0.671167717638795
"606","102500010301",0.966333287418561,0,0,0.256666100254282,0,0.0189740622720708,0,0,0.0779785543641336,0,0.266197875504584
"607","102500010302",0.249654886421732,0,0,0.285840639046036,0,0.0364755067733488,0,0,0.242498967914731,0,0.257157184437051
"608","102500010303",0.388118357475359,0,0,0.239899110161047,0,0.0233037866205243,0,0,0.0641811597328108,0,0.269934895975865
"609","102500010304",1,0,0,0.266357057025941,0,0.0203313231586333,0,0.011921407566454,0.0757791601396432,0,0.192980109514378
"610","102500010305",0.505424820697253,0,0,0.14434925183087,0,0.0149523950950855,0,0.00881226108969803,0.0599946258353914,0,0.24333227112674
"611","102500010306",1,0,0,0.159190799394479,0,0.0211802543842451,0,0.0021568699902188,0.0852005623477215,0,0.132132317428008
"612","102500010307",0,0,0,0,0,0,0,0,0,0,0.307086465992373
"613","102500010308",0.542843993877342,0,0,0.0893251997022692,0,0.0103172890425782,0,0.108923731149292,0.0323701736228734,0,0.181653594758723
"614","102500010309",1,0,0,0.13291047223906,0,0.0190374623557008,0,0.0355802999183136,0.0933041307042117,0,0.351481409280032
"615","102500010310",1,0,0,0.254203816401437,0,0.0428830552109003,0,0.0535175332834862,0.175150109451697,0,0.466584645893149
"616","102500010401",1,0.807915046915426,0,0.45170265279469,0,0.195258239970437,0,0.106091387160465,0.252078855046475,0,0.671167717638795
"617","102500010402",0.367516446536087,0.0958813323067723,0,0.231394508314863,0,0.0295813544287851,0,0.224695714066857,0.15148589143834,0,0.671167717638795
"618","102500010403",1,0,0,0.319944785095419,0.0186755608552183,0.0503944497285104,0,0.102515758981685,0.196632763940159,0,0.413199573386608
"619","102500010404",0.167595067880938,0,0,0.373825208923098,0.353256211044019,0.0437759043070341,0,0.198751738177969,0.132438237024042,0,0.519330071109813
"620","102500010405",1,0.00766539656487688,0,0.446904760035042,0.0654928434201738,0.138081809928873,0,0.109285928969613,0.296609649830963,0,0.430449551038279
"621","102500010406",1,0.0783052114777663,0,0.369746787007687,0,0.0837101256568281,0,0.260084420618723,0.284581445625608,0,0.258714950587886
"622","102500010407",0.208346219983944,0,0,0.307457897406175,0.126572005752839,0.0264244836104623,0,0.160619821731737,0.102972684392739,0,0.417316463653446
"623","102500010501",1,0,0,0.43676419302227,0,0.0923115230370237,0,0.0431866277288507,0.215808393510264,0,0.340091922145315
"624","102500010502",1,0,0,0.330470024131439,0,0.0479307619620892,0,0.356751896876752,0.226091691070797,0,0.340091922145315
"625","102500010503",0.126071706674099,0,0,0.202560847158059,0,0.0193549587720314,0,0.465479987219196,0.053738835394586,0.0110848939503656,0
"626","102500010504",0.477386518072722,0,0,0.295232840092613,0.0051840408462666,0.0261312602508257,0,0.108916063551797,0.138379373494891,0.0136414718802121,0
"627","102500010505",0.706618071147732,0,0,0.14901072138697,0,0.0133817298112237,0,0.130097207440667,0.0815035375293994,0,0
"628","102500010601",0,0,0,0,0,0,0,0.295281977252768,0,0,0.300076893992816
"629","102500010602",0.923209453368013,0,0,0.241172044215436,0,0.0370041935691265,0,0.084249947432798,0.155782708085028,0,0.22588910077617
"630","102500010603",0.397714865087083,0,0,0.230364988704931,0,0.108200499590824,0,0.892967062942713,0.0435873743872834,0,0.449487554937676
"631","102500010701",0.020516395393367,0,0,0.33910425264007,0,0.0297716348225268,0,0.151136902102216,0.189420144465013,0,0.261155055962674
"632","102500010702",1,0,0,0.431969877660104,0,0.0884974338641176,0,0.199155844390061,0.247253192673767,0.00493270208708042,0.197908362491234
"633","102500010703",0.0249275390571783,0,0,0.251324197139158,0.0220813594376767,0.0373581086733587,0,0.173904075196359,0.0820458775993968,0,0.515612380077535
"634","102500010704",0.0117742123972324,0,0,0.282018993904406,0.0439858188447421,0.0310206316020057,0,0.221870107395662,0.0914680045648617,0,0.597771823566929
"635","102500010705",0.168578667567258,0,0,0.23545470507388,0,0.0535133139715727,0,0.375569625326061,0.11852511834298,0,0.525193288502046
"636","102500010706",0.404759103684368,0,0,0.142517601026924,0.299240074194776,0.0388254598643576,0,0.0618651629349028,0.040624461381788,0,0.508605472716009
"637","102500010801",0,0,0,0.658185682013587,0,0.172849079478271,0,0.611756440911119,0.536899897067342,0,0.256245485712282
"638","102500010802",0.971354577824601,0,0,0.277594099170368,0,0.0550662942727839,0,0.363781267013176,0.272779782951227,0,0.272195783549289
"639","102500010803",0.263147526861291,0,0,0.158744837940405,0.454111826142391,0.0296351445590015,0,0.101720238235195,0.15952975463371,0.0161812993662605,0.579404942875899
"640","102500010804",0.0155279103497392,0,0,0,0,0,0,0.175668096381914,0,0,0.664489004712293
"641","102500020101",1,0.399205654739026,0,0.259797013150945,0,0.0396545739264482,0,0.178595281739567,0.211159314946412,0,0.310814672213081
"642","102500020102",1,0.252699048706317,0,0.472788294583916,0.0755717582251886,0.233120803569783,0,0.334307667561903,0.315555358757329,0,0.448018066379468
"643","102500020201",1,0,0,0.0439892943255321,0,0.00515579512461276,0,0.686304650419264,0,0,0.446659699661653
"644","102500020202",0.68587711898856,0,0,0.200695593666341,0,0.0315568172549147,0,1,0.144389768870074,0,0.363423101891954
"645","102500020203",1,0.220448910395594,0,0.277408238904227,0,0.0434002762956866,0,0.381287096309046,0.251744645511606,0,0.525964252639931
"646","102500020301",1,0.556056910663966,0,0.296710862608921,0,0.060024576629172,0,0.826147666916216,0.208303061138538,0,0.217248886054715
"647","102500020302",0.885014882565131,0.419992187403301,0,0.371029528252382,0,0.027732696798213,0,1,0.385866273725058,0,0.431047288456941
"648","102500020303",1,0.041667325131926,0,0.322567997383258,0,0.0468929080296491,0,0.418716288032071,0.204925946706673,0,0.255897225941727
"649","102500020401",0.503786088034455,0,0,0.258754085842133,0,0.044981797716857,0,0.241014044881792,0.163132263931158,0,0.287078251680328
"650","102500020402",0.81979266492228,0.0506879763616687,0,0.326405937065246,0,0.0345717692869227,0,1,0.238173350478308,0,0.333378883144113
"651","102500020403",0.538503512675852,0,0,0.301235283358306,0.258389959904998,0.0526030624940779,0,0.58061565157795,0.189649879163596,0,0.500491038164691
"652","102500020404",1,0.459947366289417,0,0.278166605810125,0,0.0524334975472392,0,0.431648974195856,0.305213989282321,0,0.263368282059709
"653","102500020405",1,0,0,0.245561101262241,0,0.032736831080147,0,0.588428450395755,0.265596868217088,0,0.291495750648722
"654","102500020406",0.836195356109957,0,0,0.26683929166088,0,0.0313072114893604,0,0.390576558002562,0.237804917951924,0,0.412654048300125
"655","102500020407",1,0.229183316769225,0,0.288088349206099,0,0.0561865493292152,0,0.0543531618137492,0.261286229486065,0,0.470306902233709
"656","102500020408",1,0.146323464158574,0,0.362362037774091,0,0.0794723264648722,0,0.0247296564334187,0.296705054872133,0.0268639816700997,0.569900123380441
"657","102500020501",0.412401403108071,0,0,0.336788489648479,0,0.0483405292930737,0,0.506579198890228,0.129963395581475,0,0.329463155337561
"658","102500020502",1,0,0,0.228773703956552,0,0.0224790058104909,0,0.101701162868419,0.180243461051011,0,0.329039189385012
"659","102500020503",0.862571708127164,0,0,0.374385573248077,0,0.0515015560768826,0,0.109442984380739,0.220207696299191,0,0.334512667981614
"660","102500020504",1,0,0,0.408357454508478,0,0.111768462874372,0,0.10096441421575,0.220445779992889,0,0
"661","102500020505",0.958919743693802,0,0,0.299898800337407,0,0.0367689173460135,0,0.0927583624483218,0.135334250407658,0,0
"662","102500020601",0.777329258164586,0,0,0.321229704505954,0,0.0485794213907771,0,0.214220455200772,0.13289672471016,0,0.299611831099449
"663","102500020602",0.930372672101162,0,0,0.0293589812323314,0,0.0206813587313432,0,0.662707648119126,0.0124372865737183,0,0.314228100662789
"664","102500020604",0.22300490192874,0,0,0.218821294932608,0,0.0188796974412031,0,0.509476966195608,0.107024746214268,0,0
"665","102500020605",0.504283508147414,0,0,0.270039895783434,0,0.0244635806330311,0,0.413253854258985,0.187167127353437,0,0.259608583949179
"666","102500020606",1,0,0,0.228295238865657,0,0.0272700180809896,0,0.187607902727007,0.139944905030946,0,0.310582166783728
"667","102500020607",0.330551030263746,0,0,0.323507361635435,0.0213748770123088,0.0267491358844733,0,0.179093845240791,0.153588422451254,0,0
"668","102500020608",0.910345360146563,0,0,0.524831539483866,0,0.0554410765643992,0,0.212784849012361,0.253387526876494,0,0
"669","102500020609",0.583042777735839,0,0,0.245796870967283,0,0.0362146385744216,0,0.326852872632681,0.147366845741474,0,0.337819470140734
"670","102500020701",1,0,0,1,0.0673903545534265,0.249161998816614,0,0.0809449820873471,0.354312982253134,0,0
"671","102500020702",1,0,0,0.42970761781423,0,0.10453270103188,0,0.0138214082001035,0.308215790967052,0.00667133213777983,0
"672","102500020703",1,0.399900810399662,0,0.677035229937506,0.080824819037437,0.195965713259507,0,0.0329213836177515,0.39433569268419,0.0163855442250332,0
"673","102500020704",1,0,0,0.331395206167742,0,0.0743791425351037,0,0.0417935107052869,0.227896453578939,0.0461645375998542,0
"674","102500020705",1,0,0,0.343663363738518,0.0156858329113229,0.0476671351602848,0,0.180791707183411,0.19582519084239,0,0.745132820391814
"675","102500020706",0.667671697026547,0.203363647784748,0,1,0,0.518459229059456,0,0.18662185277054,0.554532267047558,0,0.745132820391814
"676","102500020707",0.395421284825257,0.0138998593617399,0,1,0.0385697357782582,0.3916322753394,0,0.367140515600533,0.379081725737155,0,0.772370621870284
"677","102500020801",0.832506993646776,0,0,0.38116570153432,0,0.0446199648060758,0,0.437700215045044,0.238623877668638,0.0301331871925267,0
"678","102500020802",0.489252413400959,0,0,0.234878101771104,0,0.0247726176748482,0,0.520884612970653,0.1121470919778,0,0
"679","102500020803",0.978891396610041,0,0,0.326619001817639,0,0.0430597250117951,0,0.221944229756384,0.203603548286068,0.0344496803995619,0
"680","102500020804",0.886988646575847,0,0,0.298153797523815,0,0.0405541798699044,0,0.0454902451830759,0.252343434207498,0,0
"681","102500020805",0.573783063516948,0.124091001923797,0,0.347828610420801,0,0.100919470428662,0,0.438535357930351,0.222499679863502,0,0.435856769510913
"682","102500020901",0.790248765301304,0,0,0.664045522743713,0,0.146214110019782,0,0.0554373881270399,0.300533180049421,0,0
"683","102500020902",0.0098894367672186,1,0,1,0,1,0,0.163157950271228,1,0,0.875872944684848
"684","102500020903",0.967661327310619,0.549837008637369,0,0.54884980820857,0,0.108910485963281,0,0.0317730055872873,0.438442781240391,0.0624244497984959,0
"685","102500020904",1,0.444722252305411,0,0.276073985297822,0,0.0516548548626562,0,0.0376355795146187,0.298874790709246,0.0699996781730163,0
"686","102500020905",0.999904932364538,0.14873189229204,0,0.398106485334905,0,0.0462987879732556,0,0.199563266160988,0.0577433646292165,0,1
"687","102500020906",0.512763845431123,0.639654714305671,1,1,0,0.779129279616111,0,0.444712776649406,0.806664355542025,0,0.972729377390768
"688","102500020907",0.241009165512379,0,0,0.69826586070458,0,0.553017141568385,0,0.293976344173364,0.405825223727742,0,1
"689","102500021001",1,0.687253333028316,0,0.300132670998119,0,0.0357667976731468,0,0.293854955339812,0.276224171804255,0,0.398132853116856
"690","102500021002",1,0.515020792197086,0,0.263305368192201,0,0.0408336852142895,0,0.261754685032555,0.296062263213188,0,0.322720364535488
"691","102500021003",1,0.069378522280465,0,0.379623891713396,0.149836381618716,0.0520511432521235,0,0.0106793204495576,0.436246135085637,0,0.472147892342558
"692","102500021004",1,0.103871371760421,0,0.272859977047092,0.0144240479357678,0.0296617839684205,0,0.0649177712562356,0.304566273537203,0,0
"693","102500021005",0.968422696544753,0.836261807566176,0,0.323230663602762,0,0.0558871328790436,0,0.088223748977075,0.327839525516731,0,0
"694","102500021006",0.794753172981908,0,0,0.343028078780909,0,0.0477210845239768,0,0.0431913170003663,0.14529265177122,0,0
"695","102500021007",1,0,0,0.416550065156081,0,0.0592378083213592,0,0.0880876289871827,0.192462805506141,0,0
"696","102500021009",1,0,0,0.298473834034505,0,0.0411637182351272,0,0.0190013093510594,0.0473042413888904,0,0
"697","102500021102",1,0,0,0.408050667376809,0,0.0818673873955364,0,0.0608553527607457,0.364333440206749,0,0
"698","102500030101",1,0,0,0.37862757659084,0,0.0593156865008483,0,0.0201096407912028,0.205680363309012,0,0.301922192801921
"699","102500030102",0.738481343154127,0,0,0.588239119987692,0,0.0946478995907255,0,0.0231426030409657,0.16443608734492,0,0.364725098478975
"700","102500030103",1,0,0,0.279520417110587,0,0.0319095950524426,0,0.0117824352531693,0.207037671515824,0,0.271801001768594
"701","102500030104",0.718349229071972,0,0,0.247961498800787,0,0.0440799103822057,0,0.063478695718175,0.101250064110287,0,0.31931487701171
"702","102500030201",1,0,0,0.181207606178223,0,0.0250392905785289,0,0,0.0625412637430667,0,0.22126692493698
"703","102500030202",0.461489311417552,0,0,0.190088817121009,0,0.0225507307620689,0,0.012991155459224,0.0605168997354141,0,0.266719180872988
"704","102500030203",0.043550200776961,0,0,0.201690729082419,0,0.0172331905102665,0,0.0783818311479262,0.0693101380683674,0,0.217537693887883
"705","102500030204",0.189803381835629,0,0,0.324575473198474,0,0.0687091207708114,0,0.126540343016162,0.162052107135537,0,0.499754682443212
"706","102500030301",1,0,0,0.0636645059693483,0,0.0165518157562322,0,0.0140889362149002,0.0549673643433322,0,0.265720603427101
"707","102500030302",0.575345737220309,0,0,0.221942678810677,0,0.0224152715669681,0,0.0213547168423239,0.0592801848299024,0,0.310074807752241
"708","102500030303",0.36692195657105,0,0,0.20078632025698,0,0.0263277553313724,0,0.0467243628314664,0.084239294745818,0,0.221256760897408
"709","102500030304",0.350342055154642,0,0,0.226598803603297,0,0.160924706744731,0,0.174192229087686,0.156529593100232,0,0.563073478171848
"710","102500030305",1,0,0,0.294168702777605,0,0.0403315193471146,0,0.00713418589983389,0.113293015375442,0,0.319505204917007
"711","102500030306",0.493413993362382,0,0,0.300175098573854,0,0.0469031207817802,0,0.0788693630350967,0.0992194281808509,0,0.499754682443212
"712","102500030401",1,0,0,0.281326534412424,0,0.0355616471111636,0,0.0118585672953235,0.243339884084882,0,0.302456892855043
"713","102500030402",1,0,0,0.166647013105192,0,0.0207389990845886,0,0.0195241417311812,0.0744958419287578,0,0.334021700324032
"714","102500030403",1,0,0,0.15032106676533,0,0.0202741832540732,0,0.0220243910513122,0.113705479067825,0,0.312278633408738
"715","102500030404",0.873601586425874,0,0,0.287767354511727,0,0.0367365680372802,0,0.0629440499419024,0.14790094981898,0,0.276719628641948
"716","102500030405",1,0,0,0.330793332808811,0,0.0387372115023103,0,0.0827935494701367,0.130473959058789,0,0.269411323811585
"717","102500030406",0.451183928184317,0,0,0.214700408627063,0,0.0282715763292161,0,0.152343707514936,0.136011864347504,0,0.264505343304696
"718","102500030501",0.973886125662305,0,0,0.232177255417186,0,0.0285743595283504,0,0.0104503235579236,0.0652276817205588,0,0.286922339230301
"719","102500030502",1,0,0,0.303283670168491,0,0.0457659263582773,0,0.00261493191840151,0.0720585207873985,0,0.250133758713311
"720","102500030503",0.535006700294605,0,0,0.199671016635607,0,0.025272602887602,0,0.00969961533572233,0.0821861494504034,0,0.167206053100518
"721","102500030504",0.571780254941209,0,0,0.210144597600008,0,0.023457635280429,0,0.0286184226942913,0.0677803572410063,0,0.227011912852759
"722","102500030505",0.193643881349018,0,0,0.241228792149234,0,0.0233200241854842,0,0,0.190746909206907,0,0.25381215919602
"723","102500030506",0.396079194422453,0,0,0.275787308584786,0,0.0518952058282265,0,0.0126272377809135,0.119483424397966,0,0.24625001554177
"724","102500030507",0.721466296716262,0,0,0.768045638874144,0,0.138149801721517,0,0.01843029446722,0.366406904270105,0,0.614971033742595
"725","102500030508",0.511488947753612,0,0,0.314866516967063,0,0.112644295962421,0,0.0154130580172709,0.110806911724739,0,0.261407743759723
"726","102500030509",0.650981762920649,0,0,0.24454846071655,0,0.0242350668305005,0,0.0299075929575741,0.183107283139574,0,0.273095753234485
"727","102500030510",0.380778164028631,0,0,0.268868851102718,0,0.0756684577113466,0,0.0332096353636933,0.134470730677686,0,0.265543945756606
"728","102500030511",0.783138437000103,0,0,0.269960864591018,0.0179171907667356,0.0383552951142166,0,0.383675232339187,0.111131213404157,0,0.333372825714464
"729","102500030601",0.218648798236221,0,0,0.184128964826404,0,0.0207401641314203,0,0.115388304512299,0.0502034343204409,0,0.572711696512143
"730","102500030602",0.433319922872551,0,0,0.124752309687684,0.0194045423531386,0.015333748420586,0,0.247916687920757,0.0554907875413426,0,0.547819997731175
"731","102500030701",0.354671618662303,0,0,0.364527584743766,0,0.0298174239110937,0,0.00691455822563666,0.130169080617945,0,0.304604889017614
"732","102500030702",0.0815009601869296,0,0,0.225387711311263,0,0.0222075674678516,0,0.163237854776175,0.14090055876212,0,0.303146031922871
