"","HUC12","min.func","min.func.name","std.dev","CV","StrmOrder"
"809","102600020202",3,"Sediment",0.0971894942653944,0.120999486902434,"3"
"810","102600020203",3,"Sediment",0.118942140785142,0.15931526491226,"1"
"811","102600020204",3,"Sediment",0.119022688014522,0.147003573849665,"1"
"812","102600020205",3,"Sediment",0.120862532487112,0.151316500113545,"3"
"813","102600020207",3,"Sediment",0.110716206811891,0.138601542361217,"2"
"814","102600040101",3,"Sediment",0.0904298492032184,0.108118745680231,"2"
"815","102600040102",5,"Habitat",0.0704521962995035,0.088151884367127,"2"
"816","102600040103",3,"Sediment",0.075414756630033,0.0936779685826391,"2"
"817","102600040104",3,"Sediment",0.0861659029617161,0.102013468232132,"2"
"818","102600040105",3,"Sediment",0.104101170704254,0.129240221407005,"1"
"819","102600040201",3,"Sediment",0.0586910249195836,0.0668831431656967,"2"
"820","102600040203",3,"Sediment",0.0513426874128037,0.0597403154016637,"2"
"821","102600040204",3,"Sediment",0.100959598962439,0.118460091764258,"1"
"822","110200010101",4,"Organics/Solutes",0.0798469217955638,0.0956422011852085,"3"
"823","110200010102",4,"Organics/Solutes",0.0814589164787929,0.0908712943720121,"3"
"824","110200010103",4,"Organics/Solutes",0.0943693031506864,0.111095785339675,"3"
"825","110200010201",4,"Organics/Solutes",0.157644899524116,0.256268099682551,"4"
"826","110200010202",4,"Organics/Solutes",0.120007161086601,0.150672243386853,"4"
"827","110200010203",4,"Organics/Solutes",0.108536732741297,0.133248688637298,"3"
"828","110200010204",4,"Organics/Solutes",0.0693488341035976,0.0747177910943668,"2"
"829","110200010205",3,"Sediment",0.147063060801889,0.224337063233399,"2"
"830","110200010206",4,"Organics/Solutes",0.146224728764868,0.258016158050681,"4"
"831","110200010207",5,"Habitat",0.146157877054729,0.183100568450303,"4"
"832","110200010208",4,"Organics/Solutes",0.116047619404322,0.191809019635782,"1"
"833","110200010209",4,"Organics/Solutes",0.167727797337178,0.391452499746055,"4"
"834","110200010301",4,"Organics/Solutes",0.101963214666056,0.142962398786606,"3"
"835","110200010302",4,"Organics/Solutes",0.128041366412359,0.194539890282121,"3"
"836","110200010303",4,"Organics/Solutes",0.109152694373717,0.141120694828179,"2"
"837","110200010304",1,"Floods",0.104756478297045,0.212967750141728,"3"
"838","110200010401",3,"Sediment",0.101089350579406,0.116988599674441,"3"
"839","110200010402",5,"Habitat",0.117712639588947,0.147267035063223,"3"
"840","110200010403",3,"Sediment",0.126920484528295,0.163823703589705,"2"
"841","110200010404",4,"Organics/Solutes",0.14490992552226,0.258366437035769,"4"
"842","110200010405",4,"Organics/Solutes",0.0910262734286442,0.115966983033289,"3"
"843","110200010406",4,"Organics/Solutes",0.0824232632745988,0.137505383366358,"4"
"844","110200010501",4,"Organics/Solutes",0.102155994299703,0.12486902696964,"3"
"845","110200010502",4,"Organics/Solutes",0.101462951642927,0.193252648563518,"3"
"846","110200010601",4,"Organics/Solutes",0.160579962271145,0.376704205828186,"3"
"847","110200010602",4,"Organics/Solutes",0.177081758650202,0.422690903106766,"2"
"848","110200010603",4,"Organics/Solutes",0.144747472816597,0.351801923554663,"3"
"849","110200010604",3,"Sediment",0.116776381817993,0.178719331722071,"3"
"850","110200010605",3,"Sediment",0.135864691369382,0.219753530457812,"3"
"851","110200010606",4,"Organics/Solutes",0.181158627912594,0.3521894402098,"3"
"852","110200010607",4,"Organics/Solutes",0.15217301471575,0.233581711615424,"2"
"853","110200010608",4,"Organics/Solutes",0.121280608034115,0.212333320796794,"3"
"854","110200010609",3,"Sediment",0.122805878250916,0.208845110234876,"4"
"855","110200010610",4,"Organics/Solutes",0.124725168341142,0.38968979263596,"4"
"856","110200010701",3,"Sediment",0.160152012924989,0.251484068041091,"4"
"857","110200010702",4,"Organics/Solutes",0.147596727388631,0.228229036286324,"4"
"858","110200010703",4,"Organics/Solutes",0.126012951489049,0.233886714297327,"4"
"859","110200010704",3,"Sediment",0.107932870604531,0.159954384051918,"2"
"860","110200010705",4,"Organics/Solutes",0.0638370679416805,0.0943012658321475,"4"
"861","110200010706",4,"Organics/Solutes",0.070368355191033,0.0759053775631059,"3"
"862","110200010707",4,"Organics/Solutes",0.0581676318116931,0.0618785826309611,"2"
"863","110200010708",4,"Organics/Solutes",0.138488773746007,0.200441635748711,"4"
"864","110200010709",4,"Organics/Solutes",0.133119914901501,0.248966109566467,"4"
"865","110200010710",4,"Organics/Solutes",0.117171443752693,0.338220142906342,"4"
"866","110200010801",5,"Habitat",0.0872659768449647,0.105939594967163,"3"
"867","110200010802",4,"Organics/Solutes",0.0578557925473499,0.0615252694692825,"4"
"868","110200010803",5,"Habitat",0.0975468186705384,0.115071849738492,"4"
"869","110200010804",5,"Habitat",0.0818080010533263,0.0954566088869838,"4"
"870","110200010805",3,"Sediment",0.0814495566654917,0.10315427702444,"4"
"871","110200010806",4,"Organics/Solutes",0.052768983070202,0.056281099790924,"4"
"872","110200010807",3,"Sediment",0.0630922841457643,0.0717309025518202,"4"
"873","110200010902",4,"Organics/Solutes",0.172592620332936,0.343663650834829,"5"
"874","110200010903",4,"Organics/Solutes",0.207279968396336,0.830057065059959,"5"
"875","110200010904",4,"Organics/Solutes",0.17762770167933,0.304541017757704,"5"
"876","110200010905",4,"Organics/Solutes",0.138071476054827,0.216640383601302,"2"
"877","110200010906",4,"Organics/Solutes",0.18302785143532,0.450274151826489,"2"
"878","110200010907",4,"Organics/Solutes",0.164353148202264,0.322019027964179,"5"
"879","110200011001",3,"Sediment",0.135563872071058,0.178163421390565,"4"
"880","110200011002",4,"Organics/Solutes",0.0816521514022944,0.13070427175703,"3"
"881","110200011003",3,"Sediment",0.146721109672864,0.199099422700622,"4"
"882","110200011004",4,"Organics/Solutes",0.105105333192838,0.148700806876933,"4"
"883","110200011101",5,"Habitat",0.126798402666045,0.187590047501998,"3"
"884","110200011102",3,"Sediment",0.0923508099861279,0.108667417443474,"3"
"885","110200011103",5,"Habitat",0.105405860322622,0.145055034042874,"3"
"886","110200011104",4,"Organics/Solutes",0.107836256508868,0.15789513066675,"2"
"887","110200011105",4,"Organics/Solutes",0.0812146936090646,0.101568556204722,"3"
"888","110200011106",3,"Sediment",0.111986848342849,0.137068364781032,"3"
"889","110200011107",3,"Sediment",0.0630589809429766,0.0753776958239697,"3"
"890","110200011108",5,"Habitat",0.0871516305857173,0.103554978229818,"4"
"891","110200011109",5,"Habitat",0.0921884718604057,0.109793891018176,"4"
"892","110200011110",3,"Sediment",0.0824992871389946,0.0964644231473117,"4"
"893","110200011201",4,"Organics/Solutes",0.0543365933106994,0.0596890687541769,"3"
"894","110200011202",5,"Habitat",0.095333147957674,0.109324649379385,"3"
"895","110200011203",5,"Habitat",0.121844226179004,0.154455527618682,"4"
"896","110200011204",3,"Sediment",0.13383141790581,0.172326422138671,"3"
"897","110200011205",3,"Sediment",0.155740319539611,0.216428080421631,"4"
"898","110200011206",3,"Sediment",0.127362574398446,0.185662752297826,"3"
"899","110200011207",5,"Habitat",0.0887772952508402,0.102102903916913,"3"
"900","110200011208",5,"Habitat",0.16626996656636,0.241960491570967,"4"
"901","110200011209",3,"Sediment",0.144283922620014,0.200752609201993,"2"
"902","110200011210",3,"Sediment",0.146454593813848,0.220459846841099,"4"
"903","110200011211",3,"Sediment",0.122639200949096,0.166192706323127,"3"
"904","110200011212",3,"Sediment",0.143092542532613,0.192549206043433,"4"
"905","110200011213",4,"Organics/Solutes",0.114092008108425,0.144346745858727,"4"
"906","110200011301",4,"Organics/Solutes",0.0983874090925958,0.109724984917826,"4"
"907","110200011302",5,"Habitat",0.106187349761807,0.127951624857939,"3"
"908","110200011303",4,"Organics/Solutes",0.0547649277393274,0.0580369908223669,"2"
"909","110200011304",4,"Organics/Solutes",0.0681316759243765,0.0799362982671526,"3"
"910","110200011305",4,"Organics/Solutes",0.077812636083701,0.0996275401771299,"4"
"911","110200011306",4,"Organics/Solutes",0.127955400217754,0.158065338032498,"5"
"912","110200011307",4,"Organics/Solutes",0.0920612468951703,0.117307424735932,"5"
"913","110200011401",3,"Sediment",0.0934149674738438,0.116904422167849,"3"
"914","110200011402",4,"Organics/Solutes",0.176424199096086,0.257975785005912,"5"
"915","110200011403",4,"Organics/Solutes",0.173463341942479,0.344624171245987,"5"
"916","110200011404",4,"Organics/Solutes",0.0905367710726794,0.1331125762675,"3"
"917","110200011405",4,"Organics/Solutes",0.0606856526231485,0.0651486412014716,"3"
"918","110200011406",4,"Organics/Solutes",0.184545646865546,0.39863366388147,"5"
"919","110200011407",4,"Organics/Solutes",0.173130969638897,0.353242704195246,"5"
"920","110200011408",4,"Organics/Solutes",0.172825018350909,0.323560893953585,"5"
"921","110200011409",4,"Organics/Solutes",0.115784226115862,0.266585374623324,"5"
"922","110200020101",3,"Sediment",0.0864746592329563,0.15792516617327,"4"
"923","110200020102",3,"Sediment",0.153377556021845,0.327466583996891,"3"
"924","110200020103",5,"Habitat",0.138821014897862,0.312574284231898,"3"
"925","110200020104",3,"Sediment",0.117328316724054,0.245234577476811,"3"
"926","110200020105",3,"Sediment",0.111928498832179,0.138965425805914,"4"
"927","110200020201",1,"Floods",0.0992736651156206,0.121769653605247,"4"
"928","110200020202",5,"Habitat",0.0841259205363159,0.0964254421902129,"3"
"929","110200020203",5,"Habitat",0.115231058194483,0.189752454536859,"4"
"930","110200020204",3,"Sediment",0.110750387859778,0.134114521303994,"4"
"931","110200020205",4,"Organics/Solutes",0.0832017841916784,0.105091884358831,"4"
"932","110200020206",5,"Habitat",0.107993639029045,0.132792649509554,"3"
"933","110200020207",4,"Organics/Solutes",0.0648702686195099,0.0800387947451692,"3"
"934","110200020208",4,"Organics/Solutes",0.0953244090107129,0.209990177074843,"4"
"935","110200020301",1,"Floods",0.155967786800037,0.276657791749528,"3"
"936","110200020302",4,"Organics/Solutes",0.139211117246701,0.276316994015474,"2"
"937","110200020303",4,"Organics/Solutes",0.0746316267121561,0.0841460035447827,"3"
"938","110200020304",4,"Organics/Solutes",0.0995239485211384,0.11537378588474,"4"
"939","110200020305",4,"Organics/Solutes",0.117194294387196,0.18505190653386,"4"
"940","110200020401",4,"Organics/Solutes",0.114752300314032,0.254890144452143,"6"
"941","110200020402",4,"Organics/Solutes",0.0539131155330821,0.0731931107688586,"3"
"942","110200020403",5,"Habitat",0.0955705125850736,0.112279061071292,"3"
"943","110200020404",4,"Organics/Solutes",0.0514572210366681,0.0909039671635528,"3"
"944","110200020405",4,"Organics/Solutes",0.143348479900439,0.254247958555047,"3"
"945","110200020406",4,"Organics/Solutes",0.167745529783343,0.302186743300949,"6"
"946","110200020407",4,"Organics/Solutes",0.0601327785530511,0.154386040257251,"6"
"947","110200020408",4,"Organics/Solutes",0.192622041604243,0.469370094792606,"6"
"948","110200020501",5,"Habitat",0.134456826660039,0.188253310935274,"3"
"949","110200020502",4,"Organics/Solutes",0.126450525114083,0.188488238937825,"3"
"950","110200020503",4,"Organics/Solutes",0.102736682166552,0.124957450569225,"4"
"951","110200020504",4,"Organics/Solutes",0.144641426841262,0.199048433745111,"4"
"952","110200020505",3,"Sediment",0.113109342764111,0.140750852970382,"4"
"953","110200020506",4,"Organics/Solutes",0.136624400568957,0.204643373426928,"4"
"954","110200020507",4,"Organics/Solutes",0.11840983655681,0.154180302351115,"4"
"955","110200020601",2,"Groundwater",0.0887986404188261,0.105741378767109,"3"
"956","110200020602",4,"Organics/Solutes",0.0552092719967937,0.0635561994785759,"3"
"957","110200020603",4,"Organics/Solutes",0.115212387912434,0.219573428042258,"6"
"958","110200020701",3,"Sediment",0.147259456967672,0.273635710885337,"2"
"959","110200020702",3,"Sediment",0.106496743679505,0.133992101640791,"3"
"960","110200020703",4,"Organics/Solutes",0.11921064290361,0.180316895741001,"3"
"961","110200020704",4,"Organics/Solutes",0.108687076688148,0.131453959437206,"4"
"962","110200020801",2,"Groundwater",0.078711252676877,0.0923849736367222,"3"
"963","110200020802",4,"Organics/Solutes",0.0563487579582246,0.0629926385540174,"3"
"964","110200020803",4,"Organics/Solutes",0.0643910844672123,0.0757040728859717,"4"
"965","110200020804",4,"Organics/Solutes",0.0737365348039555,0.0840085556264398,"3"
"966","110200020805",4,"Organics/Solutes",0.141309255071382,0.175938281596672,"6"
"967","110200020901",4,"Organics/Solutes",0.0825857251072108,0.098329890165257,"3"
"968","110200020902",4,"Organics/Solutes",0.0875097387262186,0.122793401961109,"3"
"969","110200020903",4,"Organics/Solutes",0.161211468737563,0.324865076771242,"4"
"970","110200020904",5,"Habitat",0.0857778597934466,0.097827025804881,"3"
"971","110200020905",4,"Organics/Solutes",0.101289662348167,0.228997593181014,"6"
"972","110200021001",4,"Organics/Solutes",0.0932986650202361,0.117522530325224,"3"
"973","110200021002",5,"Habitat",0.168465135445119,0.323969418776191,"3"
"974","110200021003",3,"Sediment",0.135410010284263,0.17742092623744,"4"
"975","110200021004",4,"Organics/Solutes",0.0689269337769659,0.0810539300155276,"3"
"976","110200021005",5,"Habitat",0.126258632077743,0.152500603769712,"4"
"977","110200021006",4,"Organics/Solutes",0.0854814803417737,0.0951658088078869,"3"
"978","110200021007",4,"Organics/Solutes",0.0936775366847415,0.113603047766533,"4"
"979","110200021101",5,"Habitat",0.11844782178778,0.169184403061455,"3"
"980","110200021102",5,"Habitat",0.0851810336497499,0.110717329603771,"4"
"981","110200021103",3,"Sediment",0.102087225761879,0.154325033299826,"3"
"982","110200021104",5,"Habitat",0.0976463271268908,0.129485132190588,"3"
"983","110200021105",4,"Organics/Solutes",0.135809342889088,0.241679160312187,"4"
"984","110200021106",5,"Habitat",0.125387830512543,0.14536448578527,"4"
"985","110200021107",4,"Organics/Solutes",0.0817368021359816,0.103070140239014,"4"
"986","110200021201",5,"Habitat",0.124128514550068,0.16075966997193,"5"
"987","110200021202",4,"Organics/Solutes",0.219716102012401,0.801771809368102,"6"
"988","110200021203",4,"Organics/Solutes",0.0351262523675509,0.0403953412918478,"3"
"989","110200021204",5,"Habitat",0.137207039324278,0.215895255028053,"6"
"990","110200030101",4,"Organics/Solutes",0.124996198768524,0.150912580275365,"3"
"991","110200030102",5,"Habitat",0.124647812592619,0.170198529859124,"2"
"992","110200030103",3,"Sediment",0.135168817790794,0.172841849134166,"2"
"993","110200030104",4,"Organics/Solutes",0.124542697449992,0.184040140193522,"2"
"994","110200030105",3,"Sediment",0.148473218737676,0.198940539242708,"3"
"995","110200030106",4,"Organics/Solutes",0.174845012683348,0.355146096536761,"3"
"996","110200030107",1,"Floods",0.183726791504811,0.381463019100914,"4"
"997","110200030201",4,"Organics/Solutes",0.182805466927519,0.520414467113258,"4"
"998","110200030202",1,"Floods",0.160271512334166,0.304508888128246,"2"
"999","110200030203",1,"Floods",0.160930236705941,0.306341438905574,"4"
"1000","110200030204",4,"Organics/Solutes",0.171760359912652,0.372470825960953,"4"
"1001","110200030301",4,"Organics/Solutes",0.190345065781409,0.581064039351855,"3"
"1002","110200030302",4,"Organics/Solutes",0.141987605527015,0.303167978842967,"4"
"1003","110200030303",4,"Organics/Solutes",0.0956054704083376,0.205927066351078,"5"
"1004","110200030304",4,"Organics/Solutes",0.122231439153947,0.225425110690865,"5"
"1005","110200030305",4,"Organics/Solutes",0.104106154343025,0.253346678994028,"5"
"1006","110200030306",4,"Organics/Solutes",0.0651414517018964,0.085289938463384,"3"
"1007","110200030307",4,"Organics/Solutes",0.0569706080531699,0.0657544369805044,"3"
"1008","110200030308",4,"Organics/Solutes",0.119803879565016,0.175196742633878,"5"
"1009","110200030401",4,"Organics/Solutes",0.142889533099956,0.17121181609864,"5"
"1010","110200030402",4,"Organics/Solutes",0.127430807467075,0.216262451311597,"5"
"1011","110200030403",4,"Organics/Solutes",0.0684306405538165,0.0736506916333169,"2"
"1012","110200030404",4,"Organics/Solutes",0.0835158970721877,0.105915344045527,"3"
"1013","110200030405",5,"Habitat",0.0694831440460706,0.0857773158126314,"3"
"1014","110200030406",3,"Sediment",0.118163601480077,0.163302686496866,"5"
"1015","110200030407",4,"Organics/Solutes",0.0981993674968892,0.237831349648701,"5"
"1016","110200040101",4,"Organics/Solutes",0.10529552222964,0.125641767578523,"3"
"1017","110200040102",5,"Habitat",0.112269291239758,0.144428925267046,"3"
"1018","110200040103",3,"Sediment",0.101378270043713,0.123149737333841,"3"
"1019","110200040104",5,"Habitat",0.0793173027594451,0.0953840658768437,"3"
"1020","110200040105",3,"Sediment",0.10384330230742,0.134544880261448,"4"
"1021","110200040201",3,"Sediment",0.0815016047640324,0.0970388157421852,"2"
"1022","110200040202",5,"Habitat",0.043225827306074,0.0468215071862574,"1"
"1023","110200040203",4,"Organics/Solutes",0.098282951708553,0.113936589738854,"2"
"1024","110200040204",3,"Sediment",0.103232173873487,0.126263971246898,"4"
"1025","110200040205",1,"Floods",0.0138281368325053,0.0140777341053989,NA
"1026","110200040206",3,"Sediment",0.0466497461389652,0.0510823807961843,"1"
"1027","110200040207",3,"Sediment",0.103494840100474,0.122554029257004,"4"
"1028","110200040208",4,"Organics/Solutes",0.10183875623381,0.115973665420659,"4"
"1029","110200040301",4,"Organics/Solutes",0.0226985238002926,0.0240663253477059,"3"
"1030","110200040302",4,"Organics/Solutes",0.0854937788025586,0.0954075913068521,"2"
"1031","110200040303",4,"Organics/Solutes",0.0620110512329619,0.0662541588815919,"3"
"1032","110200040304",4,"Organics/Solutes",0.0552711578054172,0.0609046117323523,"4"
"1033","110200040305",4,"Organics/Solutes",0.0687472674821807,0.0798447111856896,"4"
"1034","110200040306",4,"Organics/Solutes",0.0997074450747013,0.120321684076729,"5"
"1035","110200040307",4,"Organics/Solutes",0.115900177880074,0.132953094372518,"5"
"1036","110200040308",4,"Organics/Solutes",0.0420792192718608,0.0439737026221984,"3"
"1037","110200040309",4,"Organics/Solutes",0.106509276089256,0.12445184591449,"5"
"1038","110200050101",3,"Sediment",0.0144184207386076,0.0146485815768682,NA
"1039","110200050102",3,"Sediment",0.00442546022661062,0.00445593340376371,NA
"1040","110200050103",3,"Sediment",0.0744143538593596,0.0848235851160092,"1"
"1041","110200050104",4,"Organics/Solutes",0.07845576690132,0.0891211649825945,"2"
"1042","110200050105",4,"Organics/Solutes",0.0830251077041785,0.0911824135510825,"3"
"1043","110200050201",4,"Organics/Solutes",0.0578491293444798,0.0638364716498782,"2"
"1044","110200050202",3,"Sediment",0.0556313896514894,0.0629175224760667,"1"
"1045","110200050203",4,"Organics/Solutes",0.0541426441621078,0.0599471569070561,"2"
"1046","110200050204",5,"Habitat",0.0277272666606922,0.0288309503308021,NA
"1047","110200050205",5,"Habitat",0.039924356032721,0.0421661238600618,NA
"1048","110200050206",2,"Groundwater",0.0518863087602661,0.0625410017775489,"3"
"1049","110200050301",5,"Habitat",0.13219434199058,0.212582633244251,"6"
"1050","110200050303",4,"Organics/Solutes",0.0742316016618186,0.0844004090439728,"3"
"1051","110200050304",2,"Groundwater",0.0762991072879169,0.0918817500177061,"4"
"1052","110200050305",2,"Groundwater",0.0996093234284613,0.133550817869755,"4"
"1053","110200050306",5,"Habitat",0.155814105404904,0.219656915379145,"7"
"1054","110200050307",2,"Groundwater",0.133133788657353,0.173135446864885,"2"
"1055","110200050308",5,"Habitat",0.140128845880503,0.224680185455409,"7"
"1056","110200050401",4,"Organics/Solutes",0.081500019385627,0.0890628880595861,"3"
"1057","110200050402",5,"Habitat",0.0365143611723842,0.038440537092301,NA
"1058","110200050403",4,"Organics/Solutes",0.0407565745925171,0.0437582187086,"2"
"1059","110200050404",4,"Organics/Solutes",0.0663024730448334,0.0752487481950129,"2"
"1060","110200050405",4,"Organics/Solutes",0.0517561100549246,0.0642527029596128,"4"
"1061","110200050406",4,"Organics/Solutes",0.0677641991393874,0.0800601235824174,"4"
"1062","110200050407",5,"Habitat",0.0460741347022291,0.0627605996372338,"4"
"1063","110200050501",3,"Sediment",0.0957946864310247,0.110662877889345,"3"
"1064","110200050502",4,"Organics/Solutes",0.0991384332780388,0.111453587359241,"2"
"1065","110200050503",4,"Organics/Solutes",0.0870845946450317,0.0984823545629235,"3"
"1066","110200050504",4,"Organics/Solutes",0.0837516458213743,0.0993194292286206,"3"
"1067","110200050601",1,"Floods",0.0976650455788243,0.116939635923045,"3"
"1068","110200050602",4,"Organics/Solutes",0.103156643224289,0.118330340734729,"3"
"1069","110200050603",4,"Organics/Solutes",0.0636707981311134,0.0722461998738623,"4"
"1070","110200050604",4,"Organics/Solutes",0.0815019581721243,0.0950490695881829,"3"
"1071","110200050605",4,"Organics/Solutes",0.0661542748576097,0.0715019908120632,"4"
"1072","110200050606",3,"Sediment",0.0681257134453587,0.0784186238628932,"4"
"1073","110200050607",4,"Organics/Solutes",0.0626931733905061,0.0715171728922879,"4"
"1074","110200050608",4,"Organics/Solutes",0.0855708225510592,0.0963685095624974,"2"
"1075","110200050609",4,"Organics/Solutes",0.0612593244429961,0.0671173388003632,"4"
"1076","110200050610",3,"Sediment",0.0622650493096043,0.068325798930648,"4"
"1077","110200050611",5,"Habitat",0.133299404859317,0.206746422583069,"4"
"1078","110200050701",5,"Habitat",0.16681381077361,0.292395043387303,"7"
"1079","110200050703",5,"Habitat",0.0601555181972011,0.0891369555502155,"1"
"1080","110200050704",5,"Habitat",0.148159925713629,0.259249600120148,"7"
"1081","110200050705",5,"Habitat",0.127781791830932,0.200959015171249,"7"
"1082","110200050801",4,"Organics/Solutes",0.100647682181395,0.114329050600284,"2"
"1083","110200050802",4,"Organics/Solutes",0.0910024221902579,0.101734130241976,"3"
"1084","110200050803",4,"Organics/Solutes",0.0440604544706024,0.0474928526809564,"1"
"1085","110200050804",4,"Organics/Solutes",0.0939569616953575,0.105750810002797,"3"
"1086","110200050805",3,"Sediment",0.0475296347913549,0.101618666483123,"3"
"1087","110200050901",4,"Organics/Solutes",0.0732840955420075,0.0795282292729669,"2"
"1088","110200050902",4,"Organics/Solutes",0.0787886520880116,0.135831545033215,"2"
"1089","110200050903",4,"Organics/Solutes",0.0982929010033729,0.17426951279674,"2"
"1090","110200050904",5,"Habitat",0.101925886227707,0.24944800135093,"7"
"1091","110200050905",5,"Habitat",0.162561294262541,0.258000547794985,"7"
"1092","110200050906",4,"Organics/Solutes",0.115236970515775,0.164193960729714,"7"
"1093","110200060101",3,"Sediment",0.107683680980778,0.145086756289359,"4"
"1094","110200060102",3,"Sediment",0.0970099794068301,0.123054372651252,"4"
"1095","110200060103",5,"Habitat",0.109666366584629,0.128751630782465,"2"
"1096","110200060104",5,"Habitat",0.0892342840611519,0.109953252992427,"3"
"1097","110200060105",3,"Sediment",0.0997905835347676,0.118187812133082,"3"
"1098","110200060106",3,"Sediment",0.0981489909736336,0.116879459897646,"3"
"1099","110200060107",4,"Organics/Solutes",0.099025459023393,0.117567532512119,"3"
"1100","110200060108",5,"Habitat",0.103415343185882,0.132646403709403,"4"
"1101","110200060201",5,"Habitat",0.0952087252374113,0.107866815881845,"3"
"1102","110200060202",5,"Habitat",0.0960036092748812,0.108090844464923,"3"
"1103","110200060203",3,"Sediment",0.0875897992085667,0.103980939927126,"2"
"1104","110200060204",5,"Habitat",0.0670959486988129,0.0729890793820746,"3"
"1105","110200060205",5,"Habitat",0.111583173930396,0.144174973671015,"5"
"1106","110200060206",4,"Organics/Solutes",0.12047318392643,0.139785393867798,"5"
"1107","110200060207",5,"Habitat",0.149245657239828,0.214650234760102,"5"
"1108","110200060301",4,"Organics/Solutes",0.0629713618228596,0.0685062913484081,"3"
"1109","110200060302",5,"Habitat",0.153555602769946,0.235438055985103,"5"
"1110","110200060401",3,"Sediment",0.158350883658029,0.38696825728698,"2"
"1111","110200060402",1,"Floods",0.120913732338236,0.178793873549828,"3"
"1112","110200060403",1,"Floods",0.119478317866979,0.156132084776573,"2"
"1113","110200060404",3,"Sediment",0.12607922628236,0.162494758742694,"3"
"1114","110200060405",1,"Floods",0.113667302900837,0.150884602208991,"2"
"1115","110200060406",1,"Floods",0.122024848242666,0.228421998170196,"3"
"1116","110200060407",4,"Organics/Solutes",0.0842092173397628,0.095364267162572,"3"
"1117","110200060408",4,"Organics/Solutes",0.0428661767767341,0.0497550385472391,"2"
"1118","110200060409",4,"Organics/Solutes",0.0338179909340412,0.0424024978408189,"2"
"1119","110200060410",4,"Organics/Solutes",0.0781157643805569,0.138018341663721,"4"
"1120","110200060501",4,"Organics/Solutes",0.0841803292484353,0.10139338381919,"4"
"1121","110200060502",4,"Organics/Solutes",0.0758709130243214,0.0835141940450541,"3"
"1122","110200060503",3,"Sediment",0.097997612132593,0.115010722867678,"2"
"1123","110200060504",1,"Floods",0.0879767401679985,0.109605846952848,"3"
"1124","110200060505",5,"Habitat",0.0576788790075238,0.0617920731165318,"3"
"1125","110200060506",5,"Habitat",0.103216488672054,0.133312929192694,"5"
"1126","110200060601",1,"Floods",0.0650435572516191,0.0800902399510021,"3"
"1127","110200060602",4,"Organics/Solutes",0.0848717113039883,0.0955776952585543,"3"
"1128","110200060603",4,"Organics/Solutes",0.078795484979097,0.0868976876324191,"3"
"1129","110200060701",4,"Organics/Solutes",0.115784364894027,0.135388621659065,"5"
"1130","110200060702",4,"Organics/Solutes",0.113179622852466,0.128592780008102,"5"
"1131","110200060703",4,"Organics/Solutes",0.117280779187675,0.13441537342265,"5"
"1132","110200060801",4,"Organics/Solutes",0.0691007744519706,0.083470198498383,"2"
"1133","110200060802",4,"Organics/Solutes",0.0706541020373635,0.0770332000385788,"2"
"1134","110200060803",4,"Organics/Solutes",0.11574346261737,0.154487416816302,"5"
"1135","110200060804",4,"Organics/Solutes",0.111024573712084,0.137544143422666,"5"
"1136","110200060805",4,"Organics/Solutes",0.101843370996609,0.114893794093491,"5"
"1137","110200060806",4,"Organics/Solutes",0.108751995181965,0.123134078713591,"5"
"1138","110200060901",5,"Habitat",0.0541494312736506,0.0587617229023145,"2"
"1139","110200060902",4,"Organics/Solutes",0.0985917400925124,0.119903893984418,"6"
"1140","110200060903",3,"Sediment",0.0595289696994008,0.0649638496658457,"3"
"1141","110200060904",2,"Groundwater",0.0636580665799527,0.0719668456758481,"3"
"1142","110200060905",4,"Organics/Solutes",0.0925259570656111,0.116675629729385,"6"
"1143","110200060906",5,"Habitat",0.138579689134377,0.169553980593643,"6"
"1144","110200060907",4,"Organics/Solutes",0.132524028784301,0.175241322900031,"6"
"1145","110200070101",5,"Habitat",0.132354750396895,0.175935766553861,"3"
"1146","110200070102",3,"Sediment",0.133825224313847,0.198994534739861,"3"
"1147","110200070103",5,"Habitat",0.110569485441111,0.14035059997149,"2"
"1148","110200070104",3,"Sediment",0.141003599255733,0.188176209818878,"3"
"1149","110200070105",5,"Habitat",0.14712279893275,0.226220031794006,"3"
"1150","110200070106",5,"Habitat",0.129777102711397,0.187144022098305,"3"
"1151","110200070107",4,"Organics/Solutes",0.076150812144519,0.0934394171110163,"3"
"1152","110200070108",4,"Organics/Solutes",0.0921968422257199,0.118645882458403,"2"
"1153","110200070109",3,"Sediment",0.0974592286696791,0.115183305231372,"3"
"1154","110200070201",3,"Sediment",0.0768288615012076,0.0864702123430224,"2"
"1155","110200070202",3,"Sediment",0.0598607911708023,0.0660734907306809,"3"
"1156","110200070203",4,"Organics/Solutes",0.0918797730607582,0.109658289309413,"4"
"1157","110200070204",3,"Sediment",0.105337704723436,0.129600968171012,"4"
"1158","110200070205",4,"Organics/Solutes",0.0951102144045737,0.107759751311453,"4"
"1159","110200070206",3,"Sediment",0.0885824982052888,0.104007948229448,"3"
"1160","110200070207",3,"Sediment",0.0519734658968334,0.0576636352009095,"3"
"1161","110200070208",1,"Floods",0.0785664529181753,0.0907214400794321,"4"
"1162","110200070209",5,"Habitat",0.0693977677064541,0.0768920658586851,"4"
"1163","110200070210",4,"Organics/Solutes",0.0931774542115907,0.104810167656108,"5"
